Image,Newspaper,Year,Faces
JDG-1983-09-13-a-p0016.jpg,JDG,1983,0
JDG-1985-01-22-a-p0001.jpg,JDG,1985,4
JDG-1985-01-22-a-p0002.jpg,JDG,1985,0
JDG-1985-01-22-a-p0003.jpg,JDG,1985,1
JDG-1985-01-22-a-p0004.jpg,JDG,1985,2
JDG-1985-01-22-a-p0005.jpg,JDG,1985,1
JDG-1985-01-22-a-p0006.jpg,JDG,1985,1
JDG-1985-01-22-a-p0007.jpg,JDG,1985,0
JDG-1985-01-22-a-p0008.jpg,JDG,1985,0
JDG-1985-01-22-a-p0009.jpg,JDG,1985,0
JDG-1985-01-22-a-p0010.jpg,JDG,1985,1
JDG-1985-01-22-a-p0011.jpg,JDG,1985,1
JDG-1985-01-22-a-p0012.jpg,JDG,1985,0
JDG-1985-01-22-a-p0013.jpg,JDG,1985,1
JDG-1985-01-22-a-p0014.jpg,JDG,1985,0
JDG-1985-01-22-a-p0015.jpg,JDG,1985,1
JDG-1985-01-22-a-p0016.jpg,JDG,1985,0
JDG-1985-01-22-a-p0017.jpg,JDG,1985,1
JDG-1985-01-22-a-p0018.jpg,JDG,1985,0
JDG-1985-01-22-a-p0019.jpg,JDG,1985,3
JDG-1985-01-22-a-p0020.jpg,JDG,1985,0
JDG-1985-01-22-a-p0021.jpg,JDG,1985,1
JDG-1985-01-22-a-p0022.jpg,JDG,1985,0
JDG-1985-01-22-a-p0023.jpg,JDG,1985,0
JDG-1985-01-22-a-p0024.jpg,JDG,1985,1
JDG-1985-01-22-a-p0025.jpg,JDG,1985,0
JDG-1985-01-22-a-p0026.jpg,JDG,1985,0
JDG-1985-01-22-a-p0027.jpg,JDG,1985,1
JDG-1985-01-22-a-p0028.jpg,JDG,1985,0
JDG-1985-04-27-a-p0001.jpg,JDG,1985,1
JDG-1985-04-27-a-p0002.jpg,JDG,1985,0
JDG-1985-04-27-a-p0003.jpg,JDG,1985,0
JDG-1985-04-27-a-p0004.jpg,JDG,1985,0
JDG-1985-04-27-a-p0005.jpg,JDG,1985,0
JDG-1985-04-27-a-p0006.jpg,JDG,1985,0
JDG-1985-04-27-a-p0007.jpg,JDG,1985,0
JDG-1985-04-27-a-p0008.jpg,JDG,1985,1
JDG-1985-04-27-a-p0009.jpg,JDG,1985,4
JDG-1985-04-27-a-p0010.jpg,JDG,1985,2
JDG-1985-04-27-a-p0011.jpg,JDG,1985,0
JDG-1985-04-27-a-p0012.jpg,JDG,1985,0
JDG-1985-04-27-a-p0013.jpg,JDG,1985,0
JDG-1985-04-27-a-p0014.jpg,JDG,1985,0
JDG-1985-04-27-a-p0015.jpg,JDG,1985,2
JDG-1985-04-27-a-p0016.jpg,JDG,1985,0
JDG-1985-04-27-a-p0017.jpg,JDG,1985,2
JDG-1985-04-27-a-p0018.jpg,JDG,1985,2
JDG-1985-04-27-a-p0019.jpg,JDG,1985,1
JDG-1985-04-27-a-p0020.jpg,JDG,1985,4
JDG-1985-04-27-a-p0021.jpg,JDG,1985,1
JDG-1985-04-27-a-p0022.jpg,JDG,1985,1
JDG-1985-04-27-a-p0023.jpg,JDG,1985,0
JDG-1985-04-27-a-p0024.jpg,JDG,1985,0
JDG-1985-04-27-a-p0025.jpg,JDG,1985,2
JDG-1985-04-27-a-p0026.jpg,JDG,1985,0
JDG-1985-04-27-a-p0027.jpg,JDG,1985,0
JDG-1985-04-27-a-p0028.jpg,JDG,1985,1
JDG-1985-04-27-a-p0029.jpg,JDG,1985,2
JDG-1985-04-27-a-p0030.jpg,JDG,1985,0
JDG-1985-04-27-a-p0031.jpg,JDG,1985,0
JDG-1985-04-27-a-p0032.jpg,JDG,1985,0
JDG-1985-04-27-a-p0033.jpg,JDG,1985,1
JDG-1985-04-27-a-p0034.jpg,JDG,1985,0
JDG-1985-04-27-a-p0035.jpg,JDG,1985,1
JDG-1985-04-27-a-p0036.jpg,JDG,1985,0
JDG-1985-04-27-a-p0037.jpg,JDG,1985,0
JDG-1985-04-27-a-p0038.jpg,JDG,1985,3
JDG-1985-04-27-a-p0039.jpg,JDG,1985,0
JDG-1985-04-27-a-p0040.jpg,JDG,1985,1
JDG-1985-06-20-a-p0001.jpg,JDG,1985,1
JDG-1985-06-20-a-p0002.jpg,JDG,1985,1
JDG-1985-06-20-a-p0003.jpg,JDG,1985,0
JDG-1985-06-20-a-p0004.jpg,JDG,1985,0
JDG-1985-06-20-a-p0005.jpg,JDG,1985,3
JDG-1985-06-20-a-p0006.jpg,JDG,1985,0
JDG-1985-06-20-a-p0007.jpg,JDG,1985,0
JDG-1985-06-20-a-p0008.jpg,JDG,1985,0
JDG-1985-06-20-a-p0009.jpg,JDG,1985,0
JDG-1985-06-20-a-p0010.jpg,JDG,1985,3
JDG-1985-06-20-a-p0011.jpg,JDG,1985,2
JDG-1985-06-20-a-p0012.jpg,JDG,1985,1
JDG-1985-06-20-a-p0013.jpg,JDG,1985,1
JDG-1985-06-20-a-p0014.jpg,JDG,1985,1
JDG-1985-06-20-a-p0015.jpg,JDG,1985,1
JDG-1985-06-20-a-p0016.jpg,JDG,1985,1
JDG-1985-06-20-a-p0017.jpg,JDG,1985,0
JDG-1985-06-20-a-p0018.jpg,JDG,1985,2
JDG-1985-06-20-a-p0019.jpg,JDG,1985,2
JDG-1985-06-20-a-p0020.jpg,JDG,1985,0
JDG-1985-06-20-a-p0021.jpg,JDG,1985,1
JDG-1985-06-20-a-p0022.jpg,JDG,1985,1
JDG-1985-06-20-a-p0023.jpg,JDG,1985,0
JDG-1985-06-20-a-p0024.jpg,JDG,1985,1
JDG-1985-06-20-a-p0025.jpg,JDG,1985,0
JDG-1985-06-20-a-p0026.jpg,JDG,1985,1
JDG-1985-06-20-a-p0027.jpg,JDG,1985,0
JDG-1985-06-20-a-p0028.jpg,JDG,1985,0
JDG-1988-07-08-a-p0001.jpg,JDG,1988,1
JDG-1988-07-08-a-p0002.jpg,JDG,1988,0
JDG-1988-07-08-a-p0003.jpg,JDG,1988,0
JDG-1988-07-08-a-p0004.jpg,JDG,1988,0
JDG-1988-07-08-a-p0005.jpg,JDG,1988,0
JDG-1988-07-08-a-p0006.jpg,JDG,1988,0
JDG-1988-07-08-a-p0007.jpg,JDG,1988,0
JDG-1988-07-08-a-p0008.jpg,JDG,1988,0
JDG-1988-07-08-a-p0009.jpg,JDG,1988,0
JDG-1988-07-08-a-p0010.jpg,JDG,1988,0
JDG-1988-07-08-a-p0011.jpg,JDG,1988,0
JDG-1988-07-08-a-p0012.jpg,JDG,1988,1
JDG-1988-07-08-a-p0013.jpg,JDG,1988,0
JDG-1988-07-08-a-p0014.jpg,JDG,1988,0
JDG-1988-07-08-a-p0015.jpg,JDG,1988,0
JDG-1988-07-08-a-p0016.jpg,JDG,1988,0
JDG-1988-07-08-a-p0017.jpg,JDG,1988,1
JDG-1988-07-08-a-p0018.jpg,JDG,1988,0
JDG-1988-07-08-a-p0019.jpg,JDG,1988,0
JDG-1988-07-08-a-p0020.jpg,JDG,1988,0
JDG-1988-07-08-a-p0021.jpg,JDG,1988,0
JDG-1988-07-08-a-p0022.jpg,JDG,1988,0
JDG-1988-07-08-a-p0023.jpg,JDG,1988,0
JDG-1988-07-08-a-p0024.jpg,JDG,1988,0
JDG-1988-07-08-a-p0025.jpg,JDG,1988,0
JDG-1988-07-08-a-p0026.jpg,JDG,1988,0
JDG-1988-07-08-a-p0027.jpg,JDG,1988,0
JDG-1988-07-08-a-p0028.jpg,JDG,1988,0
JDG-1988-07-08-a-p0029.jpg,JDG,1988,0
JDG-1988-07-08-a-p0030.jpg,JDG,1988,0
JDG-1988-07-08-a-p0031.jpg,JDG,1988,1
JDG-1988-07-08-a-p0032.jpg,JDG,1988,1
JDG-1988-07-19-a-p0001.jpg,JDG,1988,1
JDG-1988-07-19-a-p0002.jpg,JDG,1988,1
JDG-1988-07-19-a-p0003.jpg,JDG,1988,0
JDG-1988-07-19-a-p0004.jpg,JDG,1988,0
JDG-1988-07-19-a-p0005.jpg,JDG,1988,1
JDG-1988-07-19-a-p0006.jpg,JDG,1988,0
JDG-1988-07-19-a-p0007.jpg,JDG,1988,1
JDG-1988-07-19-a-p0008.jpg,JDG,1988,0
JDG-1988-07-19-a-p0009.jpg,JDG,1988,1
JDG-1988-07-19-a-p0010.jpg,JDG,1988,1
JDG-1988-07-19-a-p0011.jpg,JDG,1988,0
JDG-1988-07-19-a-p0012.jpg,JDG,1988,0
JDG-1988-07-19-a-p0013.jpg,JDG,1988,0
JDG-1988-07-19-a-p0014.jpg,JDG,1988,0
JDG-1988-07-19-a-p0015.jpg,JDG,1988,0
JDG-1988-07-19-a-p0016.jpg,JDG,1988,0
JDG-1988-07-19-a-p0017.jpg,JDG,1988,0
JDG-1988-07-19-a-p0018.jpg,JDG,1988,0
JDG-1988-07-19-a-p0019.jpg,JDG,1988,0
JDG-1988-07-19-a-p0020.jpg,JDG,1988,0
JDG-1988-07-19-a-p0021.jpg,JDG,1988,0
JDG-1988-07-19-a-p0022.jpg,JDG,1988,0
JDG-1988-07-19-a-p0023.jpg,JDG,1988,2
JDG-1988-07-19-a-p0024.jpg,JDG,1988,0
JDG-1988-12-16-a-p0001.jpg,JDG,1988,1
JDG-1988-12-16-a-p0002.jpg,JDG,1988,0
JDG-1988-12-16-a-p0003.jpg,JDG,1988,0
JDG-1988-12-16-a-p0004.jpg,JDG,1988,0
JDG-1988-12-16-a-p0005.jpg,JDG,1988,1
JDG-1988-12-16-a-p0006.jpg,JDG,1988,0
JDG-1988-12-16-a-p0007.jpg,JDG,1988,0
JDG-1988-12-16-a-p0008.jpg,JDG,1988,0
JDG-1988-12-16-a-p0009.jpg,JDG,1988,0
JDG-1988-12-16-a-p0010.jpg,JDG,1988,0
JDG-1988-12-16-a-p0011.jpg,JDG,1988,0
JDG-1988-12-16-a-p0012.jpg,JDG,1988,0
JDG-1988-12-16-a-p0013.jpg,JDG,1988,0
JDG-1988-12-16-a-p0014.jpg,JDG,1988,1
JDG-1988-12-16-a-p0015.jpg,JDG,1988,1
JDG-1988-12-16-a-p0016.jpg,JDG,1988,0
JDG-1988-12-16-a-p0017.jpg,JDG,1988,2
JDG-1988-12-16-a-p0018.jpg,JDG,1988,0
JDG-1988-12-16-a-p0019.jpg,JDG,1988,0
JDG-1988-12-16-a-p0020.jpg,JDG,1988,0
JDG-1988-12-16-a-p0021.jpg,JDG,1988,0
JDG-1988-12-16-a-p0022.jpg,JDG,1988,0
JDG-1988-12-16-a-p0023.jpg,JDG,1988,2
JDG-1988-12-16-a-p0024.jpg,JDG,1988,0
JDG-1988-12-16-a-p0025.jpg,JDG,1988,1
JDG-1988-12-16-a-p0026.jpg,JDG,1988,0
JDG-1988-12-16-a-p0027.jpg,JDG,1988,0
JDG-1988-12-16-a-p0028.jpg,JDG,1988,0
JDG-1988-12-16-a-p0029.jpg,JDG,1988,0
JDG-1988-12-16-a-p0030.jpg,JDG,1988,0
JDG-1988-12-16-a-p0031.jpg,JDG,1988,1
JDG-1988-12-16-a-p0032.jpg,JDG,1988,1
JDG-1990-06-14-a-p0001.jpg,JDG,1990,2
JDG-1990-06-14-a-p0002.jpg,JDG,1990,0
JDG-1990-06-14-a-p0003.jpg,JDG,1990,0
JDG-1990-06-14-a-p0004.jpg,JDG,1990,0
JDG-1990-06-14-a-p0005.jpg,JDG,1990,0
JDG-1990-06-14-a-p0006.jpg,JDG,1990,0
JDG-1990-06-14-a-p0007.jpg,JDG,1990,1
JDG-1990-06-14-a-p0008.jpg,JDG,1990,0
JDG-1990-06-14-a-p0009.jpg,JDG,1990,1
JDG-1990-06-14-a-p0010.jpg,JDG,1990,0
JDG-1990-06-14-a-p0011.jpg,JDG,1990,0
JDG-1990-06-14-a-p0012.jpg,JDG,1990,0
JDG-1990-06-14-a-p0013.jpg,JDG,1990,0
JDG-1990-06-14-a-p0014.jpg,JDG,1990,0
JDG-1990-06-14-a-p0015.jpg,JDG,1990,0
JDG-1990-06-14-a-p0016.jpg,JDG,1990,1
JDG-1990-06-14-a-p0017.jpg,JDG,1990,1
JDG-1990-06-14-a-p0018.jpg,JDG,1990,0
JDG-1990-06-14-a-p0019.jpg,JDG,1990,1
JDG-1990-06-14-a-p0020.jpg,JDG,1990,0
JDG-1990-06-14-a-p0021.jpg,JDG,1990,0
JDG-1990-06-14-a-p0022.jpg,JDG,1990,0
JDG-1990-06-14-a-p0023.jpg,JDG,1990,0
JDG-1990-06-14-a-p0024.jpg,JDG,1990,0
JDG-1990-06-14-a-p0025.jpg,JDG,1990,1
JDG-1990-06-14-a-p0026.jpg,JDG,1990,0
JDG-1990-06-14-a-p0027.jpg,JDG,1990,1
JDG-1990-06-14-a-p0028.jpg,JDG,1990,0
JDG-1990-06-14-a-p0029.jpg,JDG,1990,0
JDG-1990-06-14-a-p0030.jpg,JDG,1990,2
JDG-1990-06-14-a-p0031.jpg,JDG,1990,1
JDG-1990-06-14-a-p0032.jpg,JDG,1990,0
JDG-1990-06-14-a-p0033.jpg,JDG,1990,0
JDG-1990-06-14-a-p0034.jpg,JDG,1990,0
JDG-1990-06-14-a-p0035.jpg,JDG,1990,0
JDG-1990-06-14-a-p0036.jpg,JDG,1990,1
JDG-1990-07-24-a-p0001.jpg,JDG,1990,2
JDG-1990-07-24-a-p0002.jpg,JDG,1990,1
JDG-1990-07-24-a-p0003.jpg,JDG,1990,1
JDG-1990-07-24-a-p0004.jpg,JDG,1990,0
JDG-1990-07-24-a-p0005.jpg,JDG,1990,0
JDG-1990-07-24-a-p0006.jpg,JDG,1990,0
JDG-1990-07-24-a-p0007.jpg,JDG,1990,0
JDG-1990-07-24-a-p0008.jpg,JDG,1990,0
JDG-1990-07-24-a-p0009.jpg,JDG,1990,0
JDG-1990-07-24-a-p0010.jpg,JDG,1990,0
JDG-1990-07-24-a-p0011.jpg,JDG,1990,0
JDG-1990-07-24-a-p0012.jpg,JDG,1990,0
JDG-1990-07-24-a-p0013.jpg,JDG,1990,0
JDG-1990-07-24-a-p0014.jpg,JDG,1990,0
JDG-1990-07-24-a-p0015.jpg,JDG,1990,0
JDG-1990-07-24-a-p0016.jpg,JDG,1990,0
JDG-1990-07-24-a-p0017.jpg,JDG,1990,2
JDG-1990-07-24-a-p0018.jpg,JDG,1990,0
JDG-1990-07-24-a-p0019.jpg,JDG,1990,1
JDG-1990-07-24-a-p0020.jpg,JDG,1990,0
JDG-1990-07-24-a-p0021.jpg,JDG,1990,1
JDG-1990-07-24-a-p0022.jpg,JDG,1990,0
JDG-1990-07-24-a-p0023.jpg,JDG,1990,0
JDG-1990-07-24-a-p0024.jpg,JDG,1990,1
JDG-1990-07-24-a-p0025.jpg,JDG,1990,1
JDG-1990-07-24-a-p0026.jpg,JDG,1990,0
JDG-1990-07-24-a-p0027.jpg,JDG,1990,2
JDG-1990-07-24-a-p0028.jpg,JDG,1990,0
JDG-1990-10-25-a-p0001.jpg,JDG,1990,1
JDG-1990-10-25-a-p0002.jpg,JDG,1990,1
JDG-1990-10-25-a-p0003.jpg,JDG,1990,0
JDG-1990-10-25-a-p0004.jpg,JDG,1990,1
JDG-1990-10-25-a-p0005.jpg,JDG,1990,0
JDG-1990-10-25-a-p0006.jpg,JDG,1990,0
JDG-1990-10-25-a-p0007.jpg,JDG,1990,2
JDG-1990-10-25-a-p0008.jpg,JDG,1990,0
JDG-1990-10-25-a-p0009.jpg,JDG,1990,0
JDG-1990-10-25-a-p0010.jpg,JDG,1990,0
JDG-1990-10-25-a-p0011.jpg,JDG,1990,0
JDG-1990-10-25-a-p0012.jpg,JDG,1990,0
JDG-1990-10-25-a-p0013.jpg,JDG,1990,2
JDG-1990-10-25-a-p0014.jpg,JDG,1990,3
JDG-1990-10-25-a-p0015.jpg,JDG,1990,1
JDG-1990-10-25-a-p0016.jpg,JDG,1990,1
JDG-1990-10-25-a-p0017.jpg,JDG,1990,2
JDG-1990-10-25-a-p0018.jpg,JDG,1990,0
JDG-1990-10-25-a-p0019.jpg,JDG,1990,1
JDG-1990-10-25-a-p0020.jpg,JDG,1990,0
JDG-1990-10-25-a-p0021.jpg,JDG,1990,0
JDG-1990-10-25-a-p0022.jpg,JDG,1990,1
JDG-1990-10-25-a-p0023.jpg,JDG,1990,1
JDG-1990-10-25-a-p0024.jpg,JDG,1990,0
JDG-1990-10-25-a-p0025.jpg,JDG,1990,1
JDG-1990-10-25-a-p0026.jpg,JDG,1990,1
JDG-1990-10-25-a-p0027.jpg,JDG,1990,0
JDG-1990-10-25-a-p0028.jpg,JDG,1990,0
JDG-1990-10-25-a-p0029.jpg,JDG,1990,0
JDG-1990-10-25-a-p0030.jpg,JDG,1990,0
JDG-1990-10-25-a-p0031.jpg,JDG,1990,1
JDG-1990-10-25-a-p0032.jpg,JDG,1990,0
JDG-1993-04-14-a-p0001.jpg,JDG,1993,2
JDG-1993-04-14-a-p0002.jpg,JDG,1993,0
JDG-1993-04-14-a-p0003.jpg,JDG,1993,1
JDG-1993-04-14-a-p0004.jpg,JDG,1993,0
JDG-1993-04-14-a-p0005.jpg,JDG,1993,1
JDG-1993-04-14-a-p0006.jpg,JDG,1993,0
JDG-1993-04-14-a-p0007.jpg,JDG,1993,0
JDG-1993-04-14-a-p0008.jpg,JDG,1993,2
JDG-1993-04-14-a-p0009.jpg,JDG,1993,0
JDG-1993-04-14-a-p0010.jpg,JDG,1993,0
JDG-1993-04-14-a-p0011.jpg,JDG,1993,0
JDG-1993-04-14-a-p0012.jpg,JDG,1993,0
JDG-1993-04-14-a-p0013.jpg,JDG,1993,0
JDG-1993-04-14-a-p0014.jpg,JDG,1993,1
JDG-1993-04-14-a-p0015.jpg,JDG,1993,2
JDG-1993-04-14-a-p0016.jpg,JDG,1993,0
JDG-1993-04-14-a-p0017.jpg,JDG,1993,0
JDG-1993-04-14-a-p0018.jpg,JDG,1993,0
JDG-1993-04-14-a-p0019.jpg,JDG,1993,0
JDG-1993-04-14-a-p0020.jpg,JDG,1993,0
JDG-1993-04-14-a-p0021.jpg,JDG,1993,0
JDG-1993-04-14-a-p0022.jpg,JDG,1993,0
JDG-1993-04-14-a-p0023.jpg,JDG,1993,1
JDG-1993-04-14-a-p0024.jpg,JDG,1993,0
JDG-1993-04-14-a-p0025.jpg,JDG,1993,1
JDG-1993-04-14-a-p0026.jpg,JDG,1993,0
JDG-1993-04-14-a-p0027.jpg,JDG,1993,3
JDG-1993-04-14-a-p0028.jpg,JDG,1993,0
JDG-1993-05-19-a-p0001.jpg,JDG,1993,0
JDG-1993-05-19-a-p0002.jpg,JDG,1993,0
JDG-1993-05-19-a-p0003.jpg,JDG,1993,0
JDG-1993-05-19-a-p0004.jpg,JDG,1993,0
JDG-1993-05-19-a-p0005.jpg,JDG,1993,0
JDG-1993-05-19-a-p0006.jpg,JDG,1993,0
JDG-1993-05-19-a-p0007.jpg,JDG,1993,1
JDG-1993-05-19-a-p0008.jpg,JDG,1993,1
JDG-1993-05-19-a-p0009.jpg,JDG,1993,1
JDG-1993-05-19-a-p0010.jpg,JDG,1993,0
JDG-1993-05-19-a-p0011.jpg,JDG,1993,0
JDG-1993-05-19-a-p0012.jpg,JDG,1993,0
JDG-1993-05-19-a-p0013.jpg,JDG,1993,0
JDG-1993-05-19-a-p0014.jpg,JDG,1993,0
JDG-1993-05-19-a-p0015.jpg,JDG,1993,0
JDG-1993-05-19-a-p0016.jpg,JDG,1993,0
JDG-1993-05-19-a-p0017.jpg,JDG,1993,0
JDG-1993-05-19-a-p0018.jpg,JDG,1993,0
JDG-1993-05-19-a-p0019.jpg,JDG,1993,0
JDG-1993-05-19-a-p0020.jpg,JDG,1993,0
JDG-1993-05-19-a-p0021.jpg,JDG,1993,0
JDG-1993-05-19-a-p0022.jpg,JDG,1993,0
JDG-1993-05-19-a-p0023.jpg,JDG,1993,0
JDG-1993-05-19-a-p0024.jpg,JDG,1993,0
JDG-1993-05-19-a-p0025.jpg,JDG,1993,0
JDG-1993-05-19-a-p0026.jpg,JDG,1993,0
JDG-1993-05-19-a-p0027.jpg,JDG,1993,0
JDG-1993-05-19-a-p0028.jpg,JDG,1993,0
JDG-1993-05-19-a-p0029.jpg,JDG,1993,0
JDG-1993-05-19-a-p0030.jpg,JDG,1993,3
JDG-1993-05-19-a-p0031.jpg,JDG,1993,0
JDG-1993-05-19-a-p0032.jpg,JDG,1993,1
JDG-1993-12-16-a-p0001.jpg,JDG,1993,0
JDG-1993-12-16-a-p0002.jpg,JDG,1993,0
JDG-1993-12-16-a-p0003.jpg,JDG,1993,3
JDG-1993-12-16-a-p0004.jpg,JDG,1993,0
JDG-1993-12-16-a-p0005.jpg,JDG,1993,0
JDG-1993-12-16-a-p0006.jpg,JDG,1993,0
JDG-1993-12-16-a-p0007.jpg,JDG,1993,0
JDG-1993-12-16-a-p0008.jpg,JDG,1993,0
JDG-1993-12-16-a-p0009.jpg,JDG,1993,1
JDG-1993-12-16-a-p0010.jpg,JDG,1993,4
JDG-1993-12-16-a-p0011.jpg,JDG,1993,0
JDG-1993-12-16-a-p0012.jpg,JDG,1993,0
JDG-1993-12-16-a-p0013.jpg,JDG,1993,0
JDG-1993-12-16-a-p0014.jpg,JDG,1993,0
JDG-1993-12-16-a-p0015.jpg,JDG,1993,0
JDG-1993-12-16-a-p0016.jpg,JDG,1993,0
JDG-1993-12-16-a-p0017.jpg,JDG,1993,0
JDG-1993-12-16-a-p0018.jpg,JDG,1993,0
JDG-1993-12-16-a-p0019.jpg,JDG,1993,0
JDG-1993-12-16-a-p0020.jpg,JDG,1993,1
JDG-1993-12-16-a-p0021.jpg,JDG,1993,0
JDG-1993-12-16-a-p0022.jpg,JDG,1993,0
JDG-1993-12-16-a-p0023.jpg,JDG,1993,0
JDG-1993-12-16-a-p0024.jpg,JDG,1993,1
JDG-1993-12-16-a-p0025.jpg,JDG,1993,0
JDG-1993-12-16-a-p0026.jpg,JDG,1993,0
JDG-1993-12-16-a-p0027.jpg,JDG,1993,0
JDG-1993-12-16-a-p0028.jpg,JDG,1993,0
JDG-1993-12-16-a-p0029.jpg,JDG,1993,0
JDG-1993-12-16-a-p0030.jpg,JDG,1993,0
JDG-1993-12-16-a-p0031.jpg,JDG,1993,2
JDG-1993-12-16-a-p0032.jpg,JDG,1993,1
JDG-1993-12-16-a-p0033.jpg,JDG,1993,3
JDG-1993-12-16-a-p0034.jpg,JDG,1993,0
JDG-1993-12-16-a-p0035.jpg,JDG,1993,0
JDG-1993-12-16-a-p0036.jpg,JDG,1993,1
JDG-1993-12-16-a-p0037.jpg,JDG,1993,0
JDG-1993-12-16-a-p0038.jpg,JDG,1993,0
JDG-1993-12-16-a-p0039.jpg,JDG,1993,0
JDG-1993-12-16-a-p0040.jpg,JDG,1993,0
JDG-1993-12-16-a-p0041.jpg,JDG,1993,0
JDG-1993-12-16-a-p0042.jpg,JDG,1993,0
JDG-1993-12-16-a-p0043.jpg,JDG,1993,1
JDG-1993-12-16-a-p0044.jpg,JDG,1993,0
JDG-1995-01-17-a-p0001.jpg,JDG,1995,0
JDG-1995-01-17-a-p0002.jpg,JDG,1995,0
JDG-1995-01-17-a-p0003.jpg,JDG,1995,0
JDG-1995-01-17-a-p0004.jpg,JDG,1995,3
JDG-1995-01-17-a-p0005.jpg,JDG,1995,0
JDG-1995-01-17-a-p0006.jpg,JDG,1995,1
JDG-1995-01-17-a-p0007.jpg,JDG,1995,0
JDG-1995-01-17-a-p0008.jpg,JDG,1995,0
JDG-1995-01-17-a-p0009.jpg,JDG,1995,0
JDG-1995-01-17-a-p0010.jpg,JDG,1995,0
JDG-1995-01-17-a-p0011.jpg,JDG,1995,0
JDG-1995-01-17-a-p0012.jpg,JDG,1995,0
JDG-1995-01-17-a-p0013.jpg,JDG,1995,0
JDG-1995-01-17-a-p0014.jpg,JDG,1995,0
JDG-1995-01-17-a-p0015.jpg,JDG,1995,0
JDG-1995-01-17-a-p0016.jpg,JDG,1995,0
JDG-1995-01-17-a-p0017.jpg,JDG,1995,0
JDG-1995-01-17-a-p0018.jpg,JDG,1995,1
JDG-1995-01-17-a-p0019.jpg,JDG,1995,0
JDG-1995-01-17-a-p0020.jpg,JDG,1995,2
JDG-1995-01-17-a-p0021.jpg,JDG,1995,0
JDG-1995-01-17-a-p0022.jpg,JDG,1995,2
JDG-1995-01-17-a-p0023.jpg,JDG,1995,0
JDG-1995-01-17-a-p0024.jpg,JDG,1995,0
JDG-1995-01-17-a-p0025.jpg,JDG,1995,0
JDG-1995-01-17-a-p0026.jpg,JDG,1995,0
JDG-1995-01-17-a-p0027.jpg,JDG,1995,0
JDG-1995-01-17-a-p0028.jpg,JDG,1995,0
JDG-1995-01-17-a-p0029.jpg,JDG,1995,0
JDG-1995-01-17-a-p0030.jpg,JDG,1995,0
JDG-1995-01-17-a-p0031.jpg,JDG,1995,0
JDG-1995-01-17-a-p0032.jpg,JDG,1995,2
JDG-1995-01-17-a-p0033.jpg,JDG,1995,1
JDG-1995-01-17-a-p0034.jpg,JDG,1995,1
JDG-1995-01-17-a-p0035.jpg,JDG,1995,0
JDG-1995-01-17-a-p0036.jpg,JDG,1995,0
JDG-1995-01-17-a-p0037.jpg,JDG,1995,0
JDG-1995-01-17-a-p0038.jpg,JDG,1995,0
JDG-1995-01-17-a-p0039.jpg,JDG,1995,0
JDG-1995-01-17-a-p0040.jpg,JDG,1995,0
JDG-1995-01-17-a-p0041.jpg,JDG,1995,0
JDG-1995-01-17-a-p0042.jpg,JDG,1995,0
JDG-1995-01-17-a-p0043.jpg,JDG,1995,0
JDG-1995-01-17-a-p0044.jpg,JDG,1995,0
JDG-1995-01-17-a-p0045.jpg,JDG,1995,0
JDG-1995-01-17-a-p0046.jpg,JDG,1995,1
JDG-1995-01-17-a-p0047.jpg,JDG,1995,0
JDG-1995-01-17-a-p0048.jpg,JDG,1995,0
JDG-1995-01-17-a-p0049.jpg,JDG,1995,0
JDG-1995-01-17-a-p0050.jpg,JDG,1995,0
JDG-1995-01-17-a-p0051.jpg,JDG,1995,0
JDG-1995-01-17-a-p0052.jpg,JDG,1995,0
JDG-1995-08-16-a-p0001.jpg,JDG,1995,0
JDG-1995-08-16-a-p0002.jpg,JDG,1995,1
JDG-1995-08-16-a-p0003.jpg,JDG,1995,0
JDG-1995-08-16-a-p0004.jpg,JDG,1995,0
JDG-1995-08-16-a-p0005.jpg,JDG,1995,1
JDG-1995-08-16-a-p0006.jpg,JDG,1995,0
JDG-1995-08-16-a-p0007.jpg,JDG,1995,0
JDG-1995-08-16-a-p0008.jpg,JDG,1995,0
JDG-1995-08-16-a-p0009.jpg,JDG,1995,3
JDG-1995-08-16-a-p0010.jpg,JDG,1995,0
JDG-1995-08-16-a-p0011.jpg,JDG,1995,0
JDG-1995-08-16-a-p0012.jpg,JDG,1995,0
JDG-1995-08-16-a-p0013.jpg,JDG,1995,0
JDG-1995-08-16-a-p0014.jpg,JDG,1995,1
JDG-1995-08-16-a-p0015.jpg,JDG,1995,0
JDG-1995-08-16-a-p0016.jpg,JDG,1995,0
JDG-1995-08-16-a-p0017.jpg,JDG,1995,0
JDG-1995-08-16-a-p0018.jpg,JDG,1995,0
JDG-1995-08-16-a-p0019.jpg,JDG,1995,0
JDG-1995-08-16-a-p0020.jpg,JDG,1995,0
JDG-1995-08-16-a-p0021.jpg,JDG,1995,1
JDG-1995-08-16-a-p0022.jpg,JDG,1995,0
JDG-1995-08-16-a-p0023.jpg,JDG,1995,0
JDG-1995-08-16-a-p0024.jpg,JDG,1995,1
JDG-1995-08-16-a-p0025.jpg,JDG,1995,0
JDG-1995-08-16-a-p0026.jpg,JDG,1995,0
JDG-1995-08-16-a-p0027.jpg,JDG,1995,1
JDG-1995-08-16-a-p0028.jpg,JDG,1995,2
JDG-1995-11-29-a-p0001.jpg,JDG,1995,0
